Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,2/113,0.0245755375175489,0.1076052862241288,0,0,8.721599648428917,32.32228092155592,ERBB2;ESR1
Reactome_2022,Interleukin-1 Signaling R-HSA-9020702,2/114,0.0249807205312442,0.1076052862241288,0,0,8.643292682926829,31.89073288906841,PSMD3;PELI1
Reactome_2022,Passive Transport By Aquaporins R-HSA-432047,1/12,0.0255038503063682,0.1076052862241288,0,0,43.17316017316017,158.39912320457492,AQP5
Reactome_2022,Pregnenolone Biosynthesis R-HSA-196108,1/12,0.0255038503063682,0.1076052862241288,0,0,43.17316017316017,158.39912320457492,STARD3
Reactome_2022,Chromosome Maintenance R-HSA-73886,2/118,0.0266287513004378,0.1101687051268285,0,0,8.343566021867115,30.25179940273206,CCNA2;CENPN
Reactome_2022,Transcriptional Regulation By RUNX2 R-HSA-8878166,2/119,0.0270475186031844,0.1101687051268285,0,0,8.271836564519491,29.862653587768307,PSMD3;ESR1
Reactome_2022,Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803,1/13,0.027600267431624,0.1101687051268285,0,0,39.573412698412696,142.06577419675818,ERBB2
Reactome_2022,ERBB2 Activates PTK6 Signaling R-HSA-8847993,1/13,0.027600267431624,0.1101687051268285,0,0,39.573412698412696,142.06577419675818,ERBB2
Reactome_2022,Intracellular Signaling By Second Messengers R-HSA-9006925,3/306,0.0278998668827682,0.1101687051268285,0,0,4.864851485148515,17.41195224871803,ERBB2;PSMD3;ESR1
Reactome_2022,"Synthesis Of IP2, IP, And Ins In Cytosol R-HSA-1855183",1/14,0.0296922795635159,0.1143152763195364,0,0,36.527472527472526,128.46230708138887,INPP4B
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116,1/14,0.0296922795635159,0.1143152763195364,0,0,36.527472527472526,128.46230708138887,CCNA2
Reactome_2022,GRB2 Events In ERBB2 Signaling R-HSA-1963640,1/15,0.0317798956959378,0.1179302153536008,0,0,33.916666666666664,116.97591748147126,ERBB2
Reactome_2022,Signaling By ERBB2 ECD Mutants R-HSA-9665348,1/15,0.0317798956959378,0.1179302153536008,0,0,33.916666666666664,116.97591748147126,ERBB2
Reactome_2022,ERBB2 Regulates Cell Motility R-HSA-6785631,1/15,0.0317798956959378,0.1179302153536008,0,0,33.916666666666664,116.97591748147126,ERBB2
Reactome_2022,PI3K Events In ERBB2 Signaling R-HSA-1963642,1/16,0.0338631248228564,0.1212772377376721,0,0,31.65396825396825,107.16225006283427,ERBB2
Reactome_2022,Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516,1/16,0.0338631248228564,0.1212772377376721,0,0,31.65396825396825,107.16225006283427,INPP4B
Reactome_2022,Polo-like Kinase Mediated Events R-HSA-156711,1/16,0.0338631248228564,0.1212772377376721,0,0,31.65396825396825,107.16225006283427,MYBL2
Reactome_2022,Tie2 Signaling R-HSA-210993,1/17,0.035941975922897,0.1272428572902564,0,0,29.674107142857142,98.6916120526478,GRB7
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,1/18,0.0380164579400951,0.1330576027903331,0,0,27.92717086834734,91.3144790197023,AURKA
Reactome_2022,Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,1/19,0.0400865798370342,0.1371216499670656,0,0,26.374338624338623,84.83869553971446,CDC6
Reactome_2022,RHO GTPases Activate CIT R-HSA-5625900,1/19,0.0400865798370342,0.1371216499670656,0,0,26.374338624338623,84.83869553971446,KIF14
Reactome_2022,Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136,1/20,0.0421523505298068,0.1371216499670656,0,0,24.98496240601504,79.11400474395023,UBE2C
Reactome_2022,Phosphorylation Of APC/C R-HSA-176412,1/20,0.0421523505298068,0.1371216499670656,0,0,24.98496240601504,79.11400474395023,UBE2C
Reactome_2022,Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407,1/20,0.0421523505298068,0.1371216499670656,0,0,24.98496240601504,79.11400474395023,UBE2C
Reactome_2022,Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,1/20,0.0421523505298068,0.1371216499670656,0,0,24.98496240601504,79.11400474395023,ERBB2
Reactome_2022,Interleukin-1 Family Signaling R-HSA-446652,2/152,0.0422940154119195,0.1371216499670656,0,0,6.44130081300813,20.374540969925278,PSMD3;PELI1
Reactome_2022,Inactivation Of APC/C Via Direct Inhibition Of APC/C Complex R-HSA-141430,1/21,0.0442137789372483,0.1389575909456377,0,0,23.73452380952381,74.02130556201558,UBE2C
Reactome_2022,SHC1 Events In ERBB2 Signaling R-HSA-1250196,1/21,0.0442137789372483,0.1389575909456377,0,0,23.73452380952381,74.02130556201558,ERBB2
Reactome_2022,Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,1/21,0.0442137789372483,0.1389575909456377,0,0,23.73452380952381,74.02130556201558,ERBB2
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,2/157,0.0448307061689257,0.1394733080811022,0,0,6.231943351691582,19.349323904308,CCNA2;AURKA
Reactome_2022,Telomere Extension By Telomerase R-HSA-171319,1/23,0.0483236444741315,0.1484398666640256,0,0,21.57467532467533,65.36769140672365,CCNA2
Reactome_2022,Cellular Senescence R-HSA-2559583,2/165,0.049004087704986,0.1484398666640256,0,0,5.923686966931019,17.864960590834656,CCNA2;UBE2C
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048,1/24,0.0503720993417929,0.1484398666640256,0,0,20.63561076604555,61.66576382608654,UBE2C
Reactome_2022,Sema4D In Semaphorin Signaling R-HSA-400685,1/24,0.0503720993417929,0.1484398666640256,0,0,20.63561076604555,61.66576382608654,ERBB2
Reactome_2022,Signaling By ERBB2 KD Mutants R-HSA-9664565,1/24,0.0503720993417929,0.1484398666640256,0,0,20.63561076604555,61.66576382608654,ERBB2
Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,2/168,0.0506044999990996,0.1484398666640256,0,0,5.815750808110491,17.35254160721536,ESR1;AURKA
Reactome_2022,Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,1/25,0.0524162474254504,0.1508804131498947,0,0,19.77480158730159,58.30676717854421,CCNA2
Reactome_2022,Signaling By ERBB2 In Cancer R-HSA-1227990,1/25,0.0524162474254504,0.1508804131498947,0,0,19.77480158730159,58.30676717854421,ERBB2
Reactome_2022,SUMOylation R-HSA-2990846,2/174,0.0538615456079352,0.153605148585593,0,0,5.611174134997164,16.392139004074732,ESR1;AURKA
Reactome_2022,APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409,1/26,0.0544560975367494,0.1538759453332003,0,0,18.982857142857146,55.24695668935345,UBE2C
Reactome_2022,Synthesis Of PC R-HSA-1483191,1/27,0.0564916585091406,0.1581766438255936,0,0,18.251831501831504,52.44959988716816,STARD10
Reactome_2022,Downstream Signal Transduction R-HSA-186763,1/28,0.0585229391188769,0.1622820707199754,0,0,17.57495590828924,49.88363848737288,GRB7
Reactome_2022,Regulation Of Necroptotic Cell Death R-HSA-5675482,1/29,0.0605499481664255,0.1622820707199754,0,0,16.946428571428573,47.52264366272739,PELI1
Reactome_2022,SUMOylation Of Intracellular Receptors R-HSA-4090294,1/29,0.0605499481664255,0.1622820707199754,0,0,16.946428571428573,47.52264366272739,ESR1
Reactome_2022,Downregulation Of ERBB2 Signaling R-HSA-8863795,1/29,0.0605499481664255,0.1622820707199754,0,0,16.946428571428573,47.52264366272739,ERBB2
Reactome_2022,Mitotic Prometaphase R-HSA-68877,2/186,0.0605923315999908,0.1622820707199754,0,0,5.242046659597031,14.696533528388157,CDCA5;CENPN
Reactome_2022,Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652,1/30,0.0625726944066545,0.1648503482746773,0,0,16.361247947454842,45.34399265988268,UBE2C
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,3/424,0.0626217232082378,0.1648503482746773,0,0,3.480285035629453,9.64262752846673,ERBB2;PSMD3;ESR1
Reactome_2022,RIPK1-mediated Regulated Necrosis R-HSA-5213460,1/31,0.0645911865897151,0.1671771888204392,0,0,15.815079365079365,43.328214060740166,PELI1
Reactome_2022,DNA Strand Elongation R-HSA-69190,1/31,0.0645911865897151,0.1671771888204392,0,0,15.815079365079365,43.328214060740166,CDC45
Reactome_2022,Nuclear Signaling By ERBB4 R-HSA-1251985,1/32,0.0666054334357438,0.1709539458184091,0,0,15.304147465437788,41.45846291696091,ESR1
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,4/722,0.068630985247764,0.1741136634998298,0,0,2.748232269123634,7.362544936377035,CCNA2;UBE2C;WFS1;PSMD3
Reactome_2022,Ub-specific Processing Proteases R-HSA-5689880,2/201,0.0693886835550299,0.1741136634998298,0,0,4.843240593209952,12.921918396628186,CCNA2;PSMD3
Reactome_2022,Transcriptional Regulation By RUNX1 R-HSA-8878171,2/204,0.0711962454044468,0.1741136634998298,0,0,4.770586814779039,12.605394029939813,PSMD3;ESR1
Reactome_2022,Metabolism Of Lipids R-HSA-556833,4/732,0.0714269092589077,0.1741136634998298,0,0,2.709072978303748,7.14946194173355,STARD3;INPP4B;ORMDL3;STARD10
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,4/736,0.07256176062032,0.1741136634998298,0,0,2.693708841249825,7.066452759642366,CCNA2;UBE2C;WFS1;PSMD3
Reactome_2022,Metabolism Of Steroid Hormones R-HSA-196071,1/35,0.0726227890309385,0.1741136634998298,0,0,13.951680672268909,36.58795480887935,STARD3
Reactome_2022,Signaling By Interleukins R-HSA-449147,3/453,0.0732485995816945,0.1741136634998298,0,0,3.2511666666666668,8.49821203172854,IL23A;PSMD3;PELI1
Reactome_2022,Phospholipid Metabolism R-HSA-1483257,2/208,0.0736303482629171,0.1741136634998298,0,0,4.6770068671560505,12.20089844961438,INPP4B;STARD10
Reactome_2022,Programmed Cell Death R-HSA-5357801,2/208,0.0736303482629171,0.1741136634998298,0,0,4.6770068671560505,12.20089844961438,PSMD3;PELI1
Reactome_2022,Post-translational Protein Modification R-HSA-597592,6/1383,0.0738146261454077,0.1741136634998298,0,0,2.188070423364541,5.702545594361238,CCNA2;UBE2C;WFS1;PSMD3;ESR1;AURKA
Reactome_2022,Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,1/36,0.074620141499927,0.1741136634998298,0,0,13.552380952380952,35.173101634547834,UBE2C
Reactome_2022,Regulation Of TP53 Degradation R-HSA-6804757,1/36,0.074620141499927,0.1741136634998298,0,0,13.552380952380952,35.173101634547834,CCNA2
Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,1/37,0.0766132920442956,0.1774202552604741,0,0,13.17526455026455,33.84705294145367,CCNA2
Reactome_2022,Diseases Of Mitotic Cell Cycle R-HSA-9675126,1/38,0.0786022492510684,0.1806678564875304,0,0,12.818532818532818,32.60207906919548,UBE2C
Reactome_2022,Ovarian Tumor Domain Proteases R-HSA-5689896,1/39,0.0805870217713491,0.1825059022468789,0,0,12.480576441102755,31.431304149217908,ESR1
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,1/39,0.0805870217713491,0.1825059022468789,0,0,12.480576441102755,31.431304149217908,UBE2C
Reactome_2022,RET Signaling R-HSA-8853659,1/40,0.0825676181726479,0.1856264700523763,0,0,12.15995115995116,30.328592704867837,GRB7
Reactome_2022,Signaling By SCF-KIT R-HSA-1433557,1/42,0.0865163169313317,0.193094388513407,0,0,11.56562137049942,28.30595905166833,GRB7
Reactome_2022,RND2 GTPase Cycle R-HSA-9696270,1/43,0.0884844363791005,0.1946051437060105,0,0,11.28968253968254,27.376674104260204,KIF14
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,3/496,0.0903900451276026,0.1946051437060105,0,0,2.96105476673428,7.117253827854096,GRB7;ERBB2;ESR1
Reactome_2022,Sphingolipid De Novo Biosynthesis R-HSA-1660661,1/44,0.0904484139238324,0.1946051437060105,0,0,11.0265780730897,26.496598090748613,ORMDL3
Reactome_2022,SUMOylation Of DNA Replication Proteins R-HSA-4615885,1/45,0.0924082580584102,0.1946051437060105,0,0,10.7754329004329,25.66211295508556,AURKA
Reactome_2022,XBP1(S) Activates Chaperone Genes R-HSA-381038,1/46,0.0943639772927112,0.1946051437060105,0,0,10.535449735449737,24.86993918817013,WFS1
Reactome_2022,IRE1alpha Activates Chaperones R-HSA-381070,1/48,0.0982630748725642,0.1946051437060105,0,0,10.08611955420466,23.400876172094083,WFS1
Reactome_2022,Inositol Phosphate Metabolism R-HSA-1483249,1/48,0.0982630748725642,0.1946051437060105,0,0,10.08611955420466,23.400876172094083,INPP4B
Reactome_2022,Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978,1/48,0.0982630748725642,0.1946051437060105,0,0,10.08611955420466,23.400876172094083,PSMD3
Reactome_2022,Axon Guidance R-HSA-422475,3/519,0.1001965343394078,0.1946051437060105,0,0,2.8257267441860465,6.50092820479771,GRB7;ERBB2;PSMD3
Reactome_2022,Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733,1/49,0.1002064701400459,0.1946051437060105,0,0,9.875496031746032,22.71880101878368,PSMD3
Reactome_2022,Aquaporin-mediated Transport R-HSA-445717,1/50,0.1021457742794159,0.1946051437060105,0,0,9.673469387755102,22.068611238785657,AQP5
Reactome_2022,Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562,1/50,0.1021457742794159,0.1946051437060105,0,0,9.673469387755102,22.068611238785657,PSMD3
Reactome_2022,Extension Of Telomeres R-HSA-180786,1/50,0.1021457742794159,0.1946051437060105,0,0,9.673469387755102,22.068611238785657,CCNA2
Reactome_2022,Synthesis Of PIPs At Plasma Membrane R-HSA-1660499,1/51,0.1040809957110956,0.1946051437060105,0,0,9.47952380952381,21.44823670194943,INPP4B
Reactome_2022,GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,1/51,0.1040809957110956,0.1946051437060105,0,0,9.47952380952381,21.44823670194943,PSMD3
Reactome_2022,Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,1/51,0.1040809957110956,0.1946051437060105,0,0,9.47952380952381,21.44823670194943,PSMD3
Reactome_2022,Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,1/51,0.1040809957110956,0.1946051437060105,0,0,9.47952380952381,21.44823670194943,PSMD3
Reactome_2022,Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,1/51,0.1040809957110956,0.1946051437060105,0,0,9.47952380952381,21.44823670194943,PSMD3
Reactome_2022,Vpu Mediated Degradation Of CD4 R-HSA-180534,1/51,0.1040809957110956,0.1946051437060105,0,0,9.47952380952381,21.44823670194943,PSMD3
Reactome_2022,Regulation Of Apoptosis R-HSA-169911,1/52,0.1060121428192819,0.1946051437060105,0,0,9.293183940242765,20.85577860728659,PSMD3
Reactome_2022,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.1060121428192819,0.1946051437060105,0,0,9.293183940242765,20.85577860728659,ERBB2
Reactome_2022,Signaling By PDGF R-HSA-186797,1/52,0.1060121428192819,0.1946051437060105,0,0,9.293183940242765,20.85577860728659,GRB7
Reactome_2022,Vif-mediated Degradation Of APOBEC3G R-HSA-180585,1/53,0.107939223970153,0.1946051437060105,0,0,9.114010989010987,20.289492337496565,PSMD3
Reactome_2022,Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,1/53,0.107939223970153,0.1946051437060105,0,0,9.114010989010987,20.289492337496565,CENPN
Reactome_2022,Negative Regulation Of NOTCH4 Signaling R-HSA-9604323,1/53,0.107939223970153,0.1946051437060105,0,0,9.114010989010987,20.289492337496565,PSMD3
Reactome_2022,Nuclear Receptor Transcription Pathway R-HSA-383280,1/53,0.107939223970153,0.1946051437060105,0,0,9.114010989010987,20.289492337496565,ESR1
Reactome_2022,AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,1/54,0.1098622475311583,0.1946051437060105,0,0,8.941599281221922,19.747772315999956,PSMD3
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.1098622475311583,0.1946051437060105,0,0,8.941599281221922,19.747772315999956,IL23A
Reactome_2022,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,1/54,0.1098622475311583,0.1946051437060105,0,0,8.941599281221922,19.747772315999956,PSMD3
Reactome_2022,SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,1/54,0.1098622475311583,0.1946051437060105,0,0,8.941599281221922,19.747772315999956,PSMD3
Reactome_2022,Degradation Of AXIN R-HSA-4641257,1/54,0.1098622475311583,0.1946051437060105,0,0,8.941599281221922,19.747772315999956,PSMD3
Reactome_2022,Hh Mutants Are Degraded By ERAD R-HSA-5362768,1/55,0.1117812218384275,0.1946051437060105,0,0,8.77557319223986,19.22913860440414,PSMD3
Reactome_2022,Degradation Of DVL R-HSA-4641258,1/55,0.1117812218384275,0.1946051437060105,0,0,8.77557319223986,19.22913860440414,PSMD3
Reactome_2022,Nervous System Development R-HSA-9675108,3/545,0.1117818431102532,0.1946051437060105,0,0,2.686577490774908,5.886845084093404,GRB7;ERBB2;PSMD3
Reactome_2022,Stabilization Of P53 R-HSA-69541,1/56,0.1136961552035784,0.1946051437060105,0,0,8.615584415584415,18.73222500578713,PSMD3
Reactome_2022,Meiotic Recombination R-HSA-912446,1/56,0.1136961552035784,0.1946051437060105,0,0,8.615584415584415,18.73222500578713,MND1
Reactome_2022,RHO GTPase Effectors R-HSA-195258,2/269,0.1137350333793591,0.1946051437060105,0,0,3.5973326025395087,7.820183084041544,KIF14;CENPN
Reactome_2022,RAF/MAP Kinase Cascade R-HSA-5673001,2/271,0.1151324768513932,0.1946051437060105,0,0,3.570223955027654,7.717652589680505,ERBB2;PSMD3
Reactome_2022,Regulated Necrosis R-HSA-5218859,1/57,0.1156070559662541,0.1946051437060105,0,0,8.461309523809524,18.255768480581505,PELI1
Reactome_2022,Signaling By ERBB4 R-HSA-1236394,1/57,0.1156070559662541,0.1946051437060105,0,0,8.461309523809524,18.255768480581505,ESR1
Reactome_2022,Hh Mutants Abrogate Ligand Secretion R-HSA-5387390,1/58,0.1175139323807893,0.1946051437060105,0,0,8.312447786131997,17.798599724969133,PSMD3
Reactome_2022,mRNA 3-End Processing R-HSA-72187,1/58,0.1175139323807893,0.1946051437060105,0,0,8.312447786131997,17.798599724969133,SRSF5
Reactome_2022,Metabolism Of Polyamines R-HSA-351202,1/58,0.1175139323807893,0.1946051437060105,0,0,8.312447786131997,17.798599724969133,PSMD3
Reactome_2022,NIK To Noncanonical NF-kB Signaling R-HSA-5676590,1/58,0.1175139323807893,0.1946051437060105,0,0,8.312447786131997,17.798599724969133,PSMD3
Reactome_2022,MAPK1/MAPK3 Signaling R-HSA-5684996,2/277,0.1193517112278151,0.1946051437060105,0,0,3.4912638580931263,7.421311812147432,ERBB2;PSMD3
Reactome_2022,GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,1/59,0.1194167927286883,0.1946051437060105,0,0,8.16871921182266,17.35963473969882,PSMD3
Reactome_2022,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,1/59,0.1194167927286883,0.1946051437060105,0,0,8.16871921182266,17.35963473969882,PSMD3
Reactome_2022,B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,1/59,0.1194167927286883,0.1946051437060105,0,0,8.16871921182266,17.35963473969882,DEK
Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,1/59,0.1194167927286883,0.1946051437060105,0,0,8.16871921182266,17.35963473969882,DEK
Reactome_2022,Degradation Of GLI1 By Proteasome R-HSA-5610780,1/59,0.1194167927286883,0.1946051437060105,0,0,8.16871921182266,17.35963473969882,PSMD3
Reactome_2022,Degradation Of GLI2 By Proteasome R-HSA-5610783,1/59,0.1194167927286883,0.1946051437060105,0,0,8.16871921182266,17.35963473969882,PSMD3
Reactome_2022,Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,1/60,0.1213156452636398,0.1966590460063214,0,0,8.029862792574656,16.937867296435986,PSMD3
Reactome_2022,DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,1/61,0.1232104982600654,0.1976501742921883,0,0,7.895634920634921,16.53236217554523,CCNA2
Reactome_2022,Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,1/61,0.1232104982600654,0.1976501742921883,0,0,7.895634920634921,16.53236217554523,PSMD3
Reactome_2022,Asymmetric Localization Of PCP Proteins R-HSA-4608870,1/62,0.1251013598850969,0.1996436209565277,0,0,7.765807962529274,16.14224910249594,PSMD3
Reactome_2022,Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,1/64,0.1288711419246356,0.2025117944529988,0,0,7.518518518518518,15.40501042790611,PSMD3
Reactome_2022,Hedgehog Ligand Biogenesis R-HSA-5358346,1/64,0.1288711419246356,0.2025117944529988,0,0,7.518518518518518,15.40501042790611,PSMD3
Reactome_2022,Semaphorin Interactions R-HSA-373755,1/64,0.1288711419246356,0.2025117944529988,0,0,7.518518518518518,15.40501042790611,ERBB2
Reactome_2022,Regulation Of RAS By GAPs R-HSA-5658442,1/65,0.1307500786928151,0.2033890112999346,0,0,7.400669642857143,15.056422415612554,PSMD3
Reactome_2022,Mitochondrial Protein Import R-HSA-1268020,1/65,0.1307500786928151,0.2033890112999346,0,0,7.400669642857143,15.056422415612554,CMC2
Reactome_2022,Activation Of NF-kappaB In B Cells R-HSA-1169091,1/66,0.1326250568596398,0.2052689322249702,0,0,7.286446886446886,14.720293152785615,PSMD3
Reactome_2022,RNA Polymerase II Transcription Termination R-HSA-73856,1/67,0.1344960845583085,0.2060935027062639,0,0,7.175685425685426,14.396004988536754,SRSF5
Reactome_2022,Regulation Of PTEN Stability And Activity R-HSA-8948751,1/67,0.1344960845583085,0.2060935027062639,0,0,7.175685425685426,14.396004988536754,PSMD3
Reactome_2022,Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,2/307,0.1410016077208625,0.2149925503862656,0,0,3.143062774890044,6.157209644238654,UBE2C;PSMD3
Reactome_2022,AURKA Activation By TPX2 R-HSA-8854518,1/72,0.1437922497074726,0.2181675512803033,0,0,6.668678739101274,12.933140394434057,AURKA
Reactome_2022,Cellular Response To Hypoxia R-HSA-1234174,1/73,0.1456397446182822,0.2188148358167362,0,0,6.5757275132275135,12.66892294138346,PSMD3
Reactome_2022,Extra-nuclear Estrogen Signaling R-HSA-9009391,1/73,0.1456397446182822,0.2188148358167362,0,0,6.5757275132275135,12.66892294138346,ESR1
Reactome_2022,Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,1/74,0.1474833455711862,0.2194438185310404,0,0,6.485322896281801,12.413167572325236,DEK
Reactome_2022,Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,1/74,0.1474833455711862,0.2194438185310404,0,0,6.485322896281801,12.413167572325236,SRSF5
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,2/318,0.1491455856512387,0.2208501941374111,0,0,3.031954306884841,5.769300784844262,ERBB2;PSMD3
Reactome_2022,Protein Ubiquitination R-HSA-8852135,1/76,0.15115889773631,0.2227604808745621,0,0,6.311746031746032,11.9255624938045,UBE2C
Reactome_2022,ABC Transporter Disorders R-HSA-5619084,1/77,0.1529908649057995,0.2243866018618392,0,0,6.228383458646617,11.693024262708771,PSMD3
Reactome_2022,FCERI Mediated NF-kB Activation R-HSA-2871837,1/78,0.1548189700762838,0.2249256735070538,0,0,6.147186147186147,11.46756825568622,PSMD3
Reactome_2022,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,1/78,0.1548189700762838,0.2249256735070538,0,0,6.147186147186147,11.46756825568622,PSMD3
Reactome_2022,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,1/79,0.1566432211995875,0.2265075686829716,0,0,6.068070818070818,11.24889584627262,PSMD3
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,1/80,0.1584636262338361,0.228069144299166,0,0,5.990958408679927,11.036724504327369,CCNA2
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,3/644,0.1601582984906434,0.2285476827046546,0,0,2.2600624024961,4.139513543205087,GRB7;KIF14;CENPN
Reactome_2022,Signaling By NOTCH4 R-HSA-9013694,1/81,0.1602801930656019,0.2285476827046546,0,0,5.9157738095238095,10.830786745015452,PSMD3
Reactome_2022,PI Metabolism R-HSA-1483255,1/82,0.1620929296100477,0.2300673839626484,0,0,5.842445620223398,10.630829151935398,INPP4B
Reactome_2022,Transport Of Mature Transcript To Cytoplasm R-HSA-72202,1/83,0.1639018437591318,0.2315677425587734,0,0,5.770905923344948,10.43661147997999,SRSF5
Reactome_2022,Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,1/84,0.1657069433475759,0.2330490344796957,0,0,5.701090074584051,10.247905824752978,PSMD3
Reactome_2022,Hedgehog On State R-HSA-5632684,1/85,0.1675082362330531,0.2345115307262743,0,0,5.632936507936508,10.064495849636533,PSMD3
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",3/660,0.1685247428962929,0.234867062498001,0,0,2.2031963470319638,3.923171583174723,GRB7;KIF14;CENPN
Reactome_2022,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,1/87,0.1710994333194818,0.2359651457182448,0,0,5.501384274640088,9.712751206693376,AURKA
Reactome_2022,PCP/CE Pathway R-HSA-4086400,1/88,0.1728893531138499,0.2359651457182448,0,0,5.437876299945265,9.544035544311454,PSMD3
Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,1/88,0.1728893531138499,0.2359651457182448,0,0,5.437876299945265,9.544035544311454,PSMD3
Reactome_2022,Meiosis R-HSA-1500620,1/88,0.1728893531138499,0.2359651457182448,0,0,5.437876299945265,9.544035544311454,MND1
Reactome_2022,Sphingolipid Metabolism R-HSA-428157,1/89,0.1746754974797397,0.2359651457182448,0,0,5.375811688311688,9.379852384352931,ORMDL3
Reactome_2022,Unfolded Protein Response (UPR) R-HSA-381119,1/89,0.1746754974797397,0.2359651457182448,0,0,5.375811688311688,9.379852384352931,WFS1
Reactome_2022,ER-Phagosome Pathway R-HSA-1236974,1/89,0.1746754974797397,0.2359651457182448,0,0,5.375811688311688,9.379852384352931,PSMD3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,2/354,0.1764242450660172,0.2363001097900318,0,0,2.716879157427938,4.713415030684506,CCNA2;AURKA
Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,1/90,0.1764578741938549,0.2363001097900318,0,0,5.3151417870519,9.220033503106164,PSMD3
Reactome_2022,Telomere Maintenance R-HSA-157579,1/92,0.1800113556248347,0.240015140833113,0,0,5.197802197802198,8.91285513593522,CCNA2
Reactome_2022,Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444,1/93,0.1817824758162722,0.241331907549189,0,0,5.141045548654244,8.765197304329645,CENPN
Reactome_2022,Downstream TCR Signaling R-HSA-202424,1/94,0.1835498593117192,0.242632432051543,0,0,5.085509472606247,8.621306230224262,PSMD3
Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,1/95,0.1853135137833423,0.2428789882777423,0,0,5.031155015197569,8.481049298556284,PSMD3
